,Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,MACD,signal,Buy_Signal_Price,Sell_Signal_Price
155,2021-06-08,2045.85,2061.05,2027.0,2042.8,2043.685210312076,9581,1002,19580548.0,2127.0,22.2,34.05,-3.05,-32.721804962701526,-42.74906198513871,,
156,2021-06-07,2001.2,2057.75,2001.2,2045.85,2042.7992213570635,26970,2454,55094295.0,11340.0,42.05,56.55,44.65,-29.256824933962207,-40.050614574903406,,
157,2021-06-04,2011.85,2036.7,2006.0,2010.6,2017.5307843137252,10200,989,20578814.0,2315.0,22.7,30.7,-1.25,-29.020651692824913,-37.84462199848771,,
158,2021-06-03,2004.9,2029.45,2000.5,2027.25,2016.5686871763633,13132,1164,26481580.0,5477.0,41.71,28.95,22.35,-27.176690872072868,-35.71103577320474,,
159,2021-06-02,1973.0,2007.15,1970.0,1997.05,1994.2581697705937,19921,1827,39727617.0,7131.0,35.8,37.15,24.05,-27.831403153568544,-34.135109249277505,,
160,2021-06-01,1989.0,2001.0,1960.3,1974.55,1976.2637306827248,13783,1002,27238843.0,1602.0,11.62,40.7,-14.45,-29.822059178631207,-33.272499235148246,,
161,2021-05-31,1981.0,2001.15,1969.5,1985.95,1985.014820803018,14844,1251,29465560.0,2366.0,15.94,31.65,4.95,-30.132435731843998,-32.6444865344874,,
162,2021-05-28,2000.0,2009.85,1977.05,1984.8,1990.0120861206365,17789,1860,35400325.0,4927.0,27.7,32.8,-15.2,-30.1239565557928,-32.14038053874848,,
163,2021-05-27,1977.05,2039.25,1966.15,2004.9,2006.779035933392,57050,4527,114486744.0,17841.0,31.27,73.1,27.85,-28.17060157107153,-31.346424745213092,,
164,2021-05-26,1975.0,1981.3,1957.8,1977.6,1969.8817755278428,16198,1469,31908145.0,5240.0,32.35,23.5,2.6,-28.496940525252057,-30.776527901220888,,
165,2021-05-25,1986.55,1996.8,1955.8,1962.45,1970.956919178206,22098,1898,43554206.0,5763.0,26.08,41.0,-24.1,-29.63641474262704,-30.548505269502122,,
166,2021-05-24,1974.0,1997.55,1953.25,1986.55,1976.866209262436,26235,1581,51863085.0,6163.0,23.49,44.3,12.55,-28.26892115518467,-30.092588446638633,,
167,2021-05-21,1963.05,1987.0,1962.4,1965.1,1976.08310666982,33824,2736,66839035.0,13246.0,39.16,24.6,2.05,-28.58648120883845,-29.791366999078598,,
168,2021-05-20,1931.6,1962.6,1920.55,1958.2,1950.7214807683888,22853,1827,44579838.0,6949.0,30.41,42.05,26.6,-29.05993730547516,-29.645081060357914,,
169,2021-05-19,1940.0,1982.75,1918.05,1928.5,1955.3678956802923,28451,1966,55632172.0,6712.0,23.59,64.7,-11.5,-31.468942084259197,-30.009853265138172,,1928.5
170,2021-05-18,1910.0,1951.55,1907.0,1938.9,1934.77266181044,47911,2936,92696893.0,26690.0,55.71,44.55,28.9,-32.168088938471556,-30.441500399804852,,
171,2021-05-17,1876.0,1907.0,1867.15,1904.2,1890.8844644506,17328,1170,32765246.0,5690.0,32.84,39.85,28.2,-35.11735682780068,-31.37667168540402,,
172,2021-05-14,1883.0,1898.0,1855.0,1877.1,1876.0149536737767,23205,1562,43532927.0,5161.0,22.24,43.0,-5.9,-39.18966236128881,-32.939269820580975,,
173,2021-05-12,1914.5,1914.5,1878.0,1883.3,1894.3421369580176,11624,774,22019833.0,1198.0,10.31,36.5,-31.2,-41.43902239622912,-34.639220335710604,,
174,2021-05-11,1875.0,1919.5,1860.15,1909.8,1903.027330374128,15770,965,30010741.0,3323.0,21.07,59.35,34.8,-40.61514182649603,-35.83440463386769,,
175,2021-05-10,1929.0,1929.0,1879.55,1884.8,1897.564426967573,17547,1269,33296563.0,4240.0,24.16,49.45,-44.2,-41.50110272683037,-36.96774425246023,,
176,2021-05-07,1900.0,1928.75,1897.2,1903.35,1911.4892590074776,14710,981,28118007.0,3288.0,22.35,31.55,3.35,-40.242512517954765,-37.622697905559136,,
177,2021-05-06,1891.0,1908.45,1878.3,1895.15,1890.4394485351716,6383,460,12066675.0,1504.0,23.56,30.15,4.15,-39.45196449085324,-37.98855122261796,,
178,2021-05-05,1870.0,1897.0,1870.0,1887.9,1883.79776693286,13524,1133,25476481.0,4728.0,34.96,27.0,17.9,-38.96134179735941,-38.18310933756625,,
179,2021-05-04,1914.0,1914.0,1866.9,1869.85,1891.1398199244843,17215,1508,32555972.0,6831.0,39.68,47.1,-44.15,-39.57283294294257,-38.461054058641515,,
180,2021-05-03,1874.0,1904.0,1852.85,1898.9,1886.2454399141632,14912,838,28127692.0,3702.0,24.83,51.15,24.9,-37.28357007474801,-38.22555726186282,1898.9,
181,2021-04-30,1866.0,1902.85,1855.4,1882.3,1882.6859075860084,20841,1340,39237057.0,3108.0,14.91,47.45,16.3,-36.389320590267744,-37.85830992754381,,
182,2021-04-29,1874.1,1886.05,1854.4,1875.8,1870.2311290872765,20521,1598,38379013.0,6648.0,32.4,31.65,1.7,-35.792523181170736,-37.445152578269195,,
183,2021-04-28,1865.0,1885.0,1850.85,1872.55,1874.0488580980384,24827,2979,46527011.0,10702.0,43.11,34.15,7.55,-35.17631412069659,-36.99138488675467,,
184,2021-04-27,1845.6,1866.25,1837.0,1859.65,1856.7079418240455,32247,1270,59873261.0,3488.0,10.82,29.25,14.05,-35.3217193967273,-36.6574517887492,,
185,2021-04-26,1828.0,1851.9,1817.3,1843.1,1838.5946041119269,36917,2120,67875397.0,15606.0,42.27,34.6,15.1,-36.35334211274335,-36.59662985354803,,
186,2021-04-23,1827.0,1854.8,1802.7,1813.05,1828.1042349382403,31736,1870,58016716.0,6425.0,20.25,52.1,-13.95,-39.14446142457609,-37.106196167753644,,1813.05
187,2021-04-22,1848.0,1849.4,1784.15,1831.55,1811.4554362038432,120838,2762,218892652.0,71845.0,59.46,65.25,-16.45,-39.4093616099201,-37.566829256186935,,
188,2021-04-20,1982.0,1982.0,1810.0,1824.45,1887.221711605028,219560,13479,414358399.0,27797.0,12.66,172.0,-157.55,-39.73417672254118,-38.000298749457784,,
189,2021-04-19,1874.0,1883.1,1828.0,1876.85,1855.0649833306009,36594,2202,67884248.0,4682.0,12.79,55.1,2.85,-35.35579338658863,-37.47139767688395,1876.85,
190,2021-04-16,1846.0,1902.0,1824.15,1881.75,1878.2650120812575,33523,2261,62965078.0,2543.0,7.59,77.85,35.75,-31.131637856864245,-36.20344571288001,,
191,2021-04-15,1900.0,1900.0,1812.05,1835.5,1837.919997006436,26724,1967,49116574.0,3529.0,13.21,87.95,-64.5,-31.156796483355038,-35.19411586697502,,
192,2021-04-13,1872.05,1901.65,1857.85,1880.4,1885.0060324094152,25363,1699,47809408.0,4321.0,17.04,43.8,8.35,-27.239678068401872,-33.603228307260395,,
193,2021-04-12,1940.0,1940.0,1860.1,1888.2,1894.4521488148,44001,2759,83357789.0,10872.0,24.71,79.9,-51.8,-23.238064745366046,-31.530195594881526,,
194,2021-04-09,2003.0,2022.75,1948.5,1960.75,1978.4873025704553,51664,2678,102216568.0,14405.0,27.88,74.25,-42.25,-14.050611973809282,-28.03427887066708,,
195,2021-04-08,1937.95,2004.7,1925.95,1979.2,1942.4182089895392,60893,1392,118279672.0,5882.0,9.66,78.75,41.25,-5.220549409497835,-23.47153297843323,,
196,2021-04-07,1915.5,1954.0,1902.75,1917.3,1932.9556206947088,34115,2035,65942781.0,9749.0,28.58,51.25,1.8,-3.180807521111319,-19.413387886968852,,
197,2021-04-06,1898.05,1921.0,1892.1,1907.95,1907.8790054140763,24935,1416,47572963.0,6342.0,25.43,28.9,9.9,-2.2923395741293007,-15.989178224400943,,
198,2021-04-05,1900.0,1937.0,1872.2,1894.6,1906.241114876054,39251,2700,74821870.0,8933.0,22.76,64.8,-5.4,-2.6350801903213323,-13.318358617585021,,
199,2021-04-01,1920.0,1920.0,1887.7,1913.9,1906.5167921728137,18193,1100,34685260.0,3919.0,21.54,32.3,-6.1,-1.3339786196418117,-10.92148261799638,,
200,2021-03-31,1878.8,1920.0,1869.05,1902.55,1895.1680016019225,34958,2038,66251283.0,14179.0,40.56,50.95,23.75,-1.2048081170339628,-8.978147717803898,,
201,2021-03-30,1865.55,1904.5,1859.9,1874.2,1884.083396338056,30421,2196,57315701.0,10007.0,32.9,44.6,8.65,-3.3514146108079785,-7.852801096404715,,
202,2021-03-26,1886.0,1887.8,1848.4,1862.55,1866.7328039168851,16748,1388,31264041.0,3177.0,18.97,39.4,-23.45,-5.92438078557916,-7.467117034239605,,
203,2021-03-25,1910.0,1910.0,1843.65,1850.3,1871.8922056384745,24723,1430,46278791.0,4832.0,19.54,66.35,-59.7,-8.849931141475963,-7.743679855686877,,1850.3
204,2021-03-24,1910.0,1922.0,1887.1,1891.3,1905.9751913576893,36842,2236,70219938.0,5193.0,14.1,34.9,-18.7,-7.770519811862414,-7.749047846921985,,
205,2021-03-23,1862.9,1924.5,1840.2,1910.55,1875.0708269997124,73023,5016,136923297.0,17777.0,24.34,84.3,47.65,-5.300661706759229,-7.2593706188894345,1910.55,
206,2021-03-22,1765.0,1872.0,1759.3,1859.35,1834.3426314584449,104824,6274,192283132.0,25539.0,24.36,112.7,94.35,-7.389511775903429,-7.285398850292234,,1859.35
207,2021-03-19,1714.0,1769.7,1690.85,1751.4,1742.0129855889725,63840,3286,111210109.0,29871.0,46.79,78.85,37.4,-17.553260271376303,-9.338971134509048,,
208,2021-03-18,1743.0,1747.5,1711.55,1732.0,1734.3611967128916,23364,1613,40521615.0,5031.0,21.53,35.95,-11.0,-26.863852280406718,-12.843947363688583,,
209,2021-03-17,1754.05,1777.2,1721.35,1729.0,1743.0599181446112,18325,1222,31941573.0,3003.0,16.39,55.85,-25.05,-34.091651121893165,-17.0934881153295,,
210,2021-03-16,1769.9,1788.55,1761.8,1765.65,1778.4547160957295,19179,1027,34108983.0,3999.0,20.85,26.75,-4.25,-36.44230091369127,-20.963250675001856,,
211,2021-03-15,1797.15,1797.25,1741.65,1767.8,1759.5361352156456,15442,977,27170757.0,2944.0,19.06,55.6,-29.35,-37.69717125297825,-24.310034790597136,,
212,2021-03-12,1848.0,1848.0,1782.0,1787.05,1802.2302274315823,37198,2745,67039360.0,14840.0,39.89,66.0,-60.95,-36.71512184640278,-26.791052201758266,,
213,2021-03-10,1835.0,1842.0,1812.65,1835.05,1827.747973080388,18871,912,34491432.0,6810.0,36.09,29.35,0.05,-31.698244142146905,-27.772490589835996,,
214,2021-03-09,1827.5,1857.7,1796.8,1826.35,1827.7807545106612,29264,1769,53488176.0,4320.0,14.76,60.9,-1.15,-28.100425494742467,-27.83807757081729,,
215,2021-03-08,1847.0,1851.7,1813.55,1825.05,1831.7944479595064,25288,871,46322418.0,2271.0,8.98,38.15,-21.95,-25.06509264569604,-27.283480585793043,1825.05,
216,2021-03-05,1854.8,1893.8,1814.0,1822.95,1862.5491902812253,93057,5316,173323240.0,12019.0,12.92,79.8,-31.85,-22.56886214976862,-26.34055689858816,,
217,2021-03-04,1779.0,1862.65,1770.25,1854.8,1831.5067958552008,44586,2710,81659562.0,12681.0,28.44,92.4,75.8,-17.815190255241077,-24.635483569918748,,
218,2021-03-03,1790.8,1817.5,1774.6,1796.35,1792.7519270239452,21925,1302,39306086.0,5823.0,26.56,42.9,5.55,-18.55045939479669,-23.41847873489434,,
219,2021-03-02,1766.15,1812.0,1760.0,1771.75,1784.3032390171259,42976,2710,76682216.0,7720.0,17.96,52.0,5.6,-20.87751687570426,-22.910286363056326,,
220,2021-03-01,1750.0,1779.45,1727.25,1775.25,1753.943072797147,36169,2274,63438367.0,5503.0,15.21,52.2,25.25,-22.183587359313606,-22.76494656230778,,
221,2021-02-26,1754.7,1850.0,1714.0,1732.95,1799.1754033397092,123903,7918,222923230.0,16965.0,13.69,136.0,-21.75,-26.328416514741548,-23.477640552794536,,1732.95
222,2021-02-25,1760.0,1810.0,1730.15,1801.6,1767.7670562724772,37816,2495,66849879.0,6160.0,16.29,79.85,41.6,-23.799397573669694,-23.541991956969568,,
223,2021-02-24,1700.0,1790.0,1700.0,1726.25,1733.0976438356165,82125,3220,142330644.0,32806.0,39.95,90.0,26.25,-27.557580482246976,-24.34510966202505,,
224,2021-02-23,1711.0,1724.55,1686.75,1696.75,1706.798123712244,22811,1393,38933772.0,2470.0,10.83,37.8,-14.25,-32.54125563304365,-25.98433885622877,,
225,2021-02-22,1751.0,1754.1,1690.0,1698.65,1724.7305096418731,43560,2606,75129261.0,12082.0,27.74,64.1,-52.35,-35.923436954801446,-27.972158475943306,,
226,2021-02-19,1799.9,1799.9,1736.3,1747.6,1765.3202041256377,27826,2060,49121800.0,7006.0,25.18,63.6,-52.3,-34.25906691395858,-29.22954016354636,,
227,2021-02-18,1830.0,1835.0,1777.0,1788.6,1806.0109835918583,22306,1357,40284881.0,4153.0,18.62,58.0,-41.4,-29.294001304592257,-29.242432391755543,,
228,2021-02-17,1826.8,1836.75,1808.0,1819.65,1822.9129102442312,32633,2166,59487117.0,6863.0,21.03,28.75,-7.15,-22.593234786660332,-27.912592870736503,1819.65,
229,2021-02-16,1794.9,1842.45,1789.9,1819.55,1819.1082253771992,96567,4728,175665824.0,28347.0,29.35,52.55,24.65,-17.093850936010995,-25.7488444837914,,
230,2021-02-15,1796.0,1797.95,1767.35,1788.25,1785.0801615326088,51259,2714,91501424.0,13755.0,26.83,30.6,-7.75,-15.087281241787196,-23.616531835390564,,
231,2021-02-12,1750.0,1812.35,1742.4,1766.45,1774.1002844475308,149764,7049,265696355.0,19478.0,13.01,69.95,16.45,-15.082278988571261,-21.909681266026702,,
232,2021-02-11,1765.1,1790.0,1744.4,1776.25,1773.5379435640853,69353,3772,123000177.0,13675.0,19.72,45.6,11.15,-14.12471563931581,-20.352688140684524,,
233,2021-02-10,1774.0,1801.1,1747.2,1764.75,1771.667844522968,57732,3014,102281928.0,10216.0,17.7,53.9,-9.25,-14.130901441018068,-19.108330800751233,,
234,2021-02-09,1768.0,1778.6,1754.45,1761.25,1767.3103847489676,25913,1616,45796314.0,4424.0,17.07,24.15,-6.75,-14.253914232197985,-18.137447487040586,,
235,2021-02-08,1724.0,1776.25,1724.0,1763.5,1764.0176343852409,55233,3586,97431986.0,15706.0,28.44,52.25,39.5,-14.008366826629754,-17.31163135495842,,
236,2021-02-05,1760.0,1761.4,1715.45,1723.45,1740.0235076861647,40072,2869,69726222.0,12327.0,30.76,45.95,-36.55,-16.851218667547982,-17.21954881747633,,
237,2021-02-04,1732.0,1760.65,1717.0,1749.5,1740.099329803078,24172,1536,42061681.0,4691.0,19.41,43.65,17.5,-16.808424882882036,-17.137324030557473,,
238,2021-02-03,1780.65,1783.95,1721.45,1727.35,1755.3870220162223,37109,2892,65140657.0,9353.0,25.2,62.5,-53.3,-18.350299554350386,-17.379919135316054,,1727.35
239,2021-02-02,1690.0,1784.25,1690.0,1763.6,1717.3044338597026,127857,3651,219569393.0,80563.0,63.01,94.25,73.6,-16.457462906020965,-17.195427889457036,1763.6,
240,2021-02-01,1630.0,1695.0,1584.35,1685.05,1639.9185370977768,46647,3113,76497280.0,9115.0,19.54,110.65,55.05,-21.05301866124978,-17.966946043815586,,1685.05
241,2021-01-29,1639.6,1654.1,1594.25,1604.8,1633.0803939343991,24268,2011,39631595.0,5129.0,21.13,59.85,-34.8,-30.81531426820993,-20.536619688694454,,
242,2021-01-28,1619.95,1639.65,1607.75,1633.85,1624.7742690565465,46139,2941,74965460.0,29021.0,62.9,31.9,13.9,-35.79528587744403,-23.588352926444372,,
243,2021-01-27,1662.35,1674.75,1625.0,1639.7,1652.7260493587253,20584,1593,34019713.0,3970.0,19.29,49.75,-22.65,-38.82238288322628,-26.635158917800755,,
244,2021-01-25,1715.0,1722.0,1657.6,1662.35,1690.8580642560569,24807,2207,41945116.0,3021.0,12.18,64.4,-52.65,-38.94478215689355,-29.097083565619318,,
245,2021-01-22,1683.0,1708.25,1654.25,1694.45,1689.018693613836,101532,4371,171489446.0,60322.0,59.41,54.0,11.45,-36.03618008176795,-30.484902868849048,,
246,2021-01-21,1733.0,1733.0,1655.15,1665.9,1694.4024039871003,34110,2201,57796066.0,4105.0,12.03,77.85,-67.1,-35.624184950751896,-31.51275928522962,,
247,2021-01-20,1716.0,1717.0,1687.95,1709.1,1703.2598870056495,19293,1343,32860993.0,2471.0,12.81,29.05,-6.9,-31.449269278864904,-31.50006128395668,1709.1,
248,2021-01-19,1701.5,1720.4,1691.0,1712.2,1708.6522085509428,22594,1386,38605288.0,4038.0,17.87,29.4,10.7,-27.572634273496078,-30.714575881864562,,
249,2021-01-18,1774.0,1774.0,1670.45,1701.05,1698.0576621833306,37026,2029,62872283.0,18014.0,48.65,103.55,-72.95,-25.11062526047499,-29.59378575758665,,
250,2021-01-15,1795.0,1795.0,1717.35,1739.75,1741.4716847112509,46459,3424,80907033.0,9242.0,19.89,77.65,-55.25,-19.80836036126516,-27.636700678322356,,
251,2021-01-14,1793.4,1805.0,1773.0,1785.65,1784.7588348447375,18195,1293,32473687.0,4855.0,26.68,32.0,-7.75,-11.766889453208705,-24.462738433299627,,
252,2021-01-13,1804.0,1811.2,1772.3,1793.4,1793.0505639557216,28637,1643,51347589.0,4547.0,15.88,38.9,-10.6,-4.714262508683532,-20.51304324837641,,
253,2021-01-12,1761.0,1813.4,1761.0,1794.6,1798.722760958688,50736,3875,91259998.0,17869.0,35.22,52.4,33.6,0.960750197239804,-16.218284559253167,,
254,2021-01-11,1740.0,1799.0,1740.0,1787.15,1777.8475107095287,55558,3046,98773652.0,11766.0,21.18,59.0,47.15,4.80173450874986,-12.014280745652563,,
255,2021-01-08,1730.65,1766.6,1712.4,1760.9,1745.8721457465128,98143,7102,171345130.0,53912.0,54.93,54.2,30.25,5.6623149863289655,-8.478961599256257,,
256,2021-01-07,1684.1,1720.45,1684.0,1704.95,1704.3351976022,64726,3541,110314800.0,15678.0,24.22,36.45,20.85,1.8087832808841995,-6.421412623228166,,
257,2021-01-06,1660.0,1678.0,1641.0,1674.3,1660.85071141073,60373,2800,100270540.0,12589.0,20.85,37.0,14.3,-3.675992651083561,-5.872328628799245,,
258,2021-01-05,1643.7,1655.1,1620.7,1644.75,1640.8467012011156,35134,1893,57649508.0,4098.0,11.66,34.4,1.05,-10.288555074693022,-6.755573917978,,1644.75
259,2021-01-04,1625.4,1648.5,1625.4,1639.35,1638.7249076801793,48202,2240,78989818.0,10446.0,21.67,23.1,13.95,-15.782858340202665,-8.561030802422934,,
260,2021-01-01,1615.0,1631.0,1615.0,1625.4,1625.8486258542969,41262,1845,67085766.0,12266.0,29.73,16.0,10.4,-21.0204707751152,-11.052918796961388,,
261,2020-12-31,1654.0,1654.0,1612.3,1618.4,1625.5782818016476,46735,2554,75971401.0,8218.0,17.58,41.7,-35.6,-25.44286831500267,-13.930908700569645,,
262,2020-12-30,1619.75,1652.0,1600.0,1648.0,1624.9311839723894,47518,2031,77213480.0,7387.0,15.55,52.0,28.25,-26.256508913889093,-16.396028743233536,,
263,2020-12-29,1639.0,1639.0,1606.65,1615.8,1618.5461026060536,25671,1366,41549697.0,4600.0,17.92,32.35,-23.2,-29.163418113427724,-18.949506617272377,,
264,2020-12-28,1649.0,1649.0,1600.35,1621.25,1613.9801379231733,35092,1777,56637791.0,6730.0,19.18,48.65,-27.75,-30.673806596104214,-21.294366613038747,,
265,2020-12-24,1685.3,1692.95,1600.2,1613.25,1643.8126342419516,159693,10304,262505371.0,40743.0,25.51,92.75,-72.05,-32.1457769845706,-23.464648687345118,,
266,2020-12-23,1558.0,1585.5,1538.2,1579.65,1566.9519836540098,29365,3233,46013545.0,5254.0,17.89,47.3,21.65,-35.61303837741934,-25.894326625359966,,
267,2020-12-22,1569.65,1588.1,1520.75,1564.35,1554.810427384691,44901,1701,69812543.0,5573.0,12.41,67.35,-5.3,-39.14421994301392,-28.544305288890758,,
268,2020-12-21,1650.0,1650.0,1490.0,1569.65,1585.7624546753104,91010,7148,144320241.0,24276.0,26.67,160.0,-80.35,-41.041935187362924,-31.043831268585194,,
269,2020-12-18,1644.4,1654.55,1626.0,1649.35,1639.4361774322908,32418,1822,53147242.0,9377.0,28.93,28.55,4.95,-35.70320000629886,-31.97570501612793,,
270,2020-12-17,1645.0,1659.9,1634.85,1639.0,1649.2574208326444,42347,1721,69841104.0,5379.0,12.7,25.05,-6.0,-31.93919722904002,-31.96840345871035,1639.0,
271,2020-12-16,1640.0,1650.85,1625.0,1632.6,1633.8756147193487,35382,1640,57809787.0,4324.0,12.22,25.85,-7.4,-29.136754059062014,-31.40207357878068,,
272,2020-12-15,1630.0,1638.5,1608.7,1634.35,1625.2663472890745,44044,2701,71583231.0,12975.0,29.46,29.8,4.35,-26.46946377991617,-30.41555161900778,,
273,2020-12-14,1615.0,1629.6,1609.4,1615.15,1619.2595703895813,35474,1785,57441614.0,6085.0,17.15,20.2,0.15,-25.609684059446636,-29.45437810709555,,
274,2020-12-11,1636.0,1649.0,1601.7,1607.45,1620.3345785664253,55679,3347,90218609.0,13962.0,25.08,47.3,-28.55,-25.258464232190818,-28.615195332114606,,
275,2020-12-10,1628.0,1650.0,1619.05,1631.95,1632.0137675642893,77501,4107,126482699.0,14102.0,18.2,30.95,3.95,-22.741030302207264,-27.44036232613314,,
276,2020-12-09,1692.1,1698.9,1653.1,1656.2,1666.723268580538,77783,4811,129642736.0,22481.0,28.9,45.8,-35.9,-18.5750518066111,-25.667300222228736,,
277,2020-12-08,1664.2,1700.6,1655.0,1685.6,1682.1058756224727,76911,4200,129372445.0,10050.0,13.07,45.6,21.4,-12.7541278934616,-23.08466575647531,,
278,2020-12-07,1689.3,1689.3,1636.85,1660.05,1655.8149569130023,49783,2979,82431436.0,8717.0,17.51,52.45,-29.25,-10.086405421410745,-20.4850136894624,,
279,2020-12-04,1724.0,1732.2,1655.0,1664.0,1682.8606757835896,80144,4484,134871186.0,20268.0,25.29,77.2,-60.0,-7.566264961297975,-17.901263943829516,,
280,2020-12-03,1740.0,1742.25,1706.6,1717.35,1720.030837433624,20527,1375,35307073.0,4000.0,19.49,35.65,-22.65,-1.2497302422773373,-14.57095720351908,,
281,2020-12-02,1747.0,1748.1,1701.8,1728.85,1726.3182882450844,35449,2467,61196257.0,7469.0,21.07,46.3,-18.15,4.63074260302119,-10.730617242211027,,
282,2020-12-01,1719.5,1788.05,1706.85,1747.45,1753.5213150107827,79756,4797,139853846.0,8257.0,10.35,81.2,27.95,10.668939360984496,-6.450705921571922,,
283,2020-11-27,1708.7,1719.6,1672.7,1703.25,1701.2272162631123,101432,6010,172558879.0,28757.0,28.35,46.9,-5.45,11.752211016243336,-2.8101225340088702,,
284,2020-11-26,1650.05,1700.45,1650.05,1693.15,1674.4744557858555,38404,2490,64306517.0,6913.0,18.0,50.4,43.1,11.661301788697074,0.08416233053231847,,
285,2020-11-25,1708.7,1715.0,1660.95,1663.55,1690.4128021706956,40540,2839,68529335.0,9890.0,24.4,54.05,-45.15,9.095930721090326,1.88651600864392,,
286,2020-11-24,1735.0,1739.1,1692.85,1696.7,1718.9690318954615,35585,2493,61169513.0,7596.0,21.35,46.25,-38.3,9.626811728280472,3.434575152571231,,
287,2020-11-23,1710.0,1757.25,1692.0,1724.15,1735.277634408602,97650,6333,169449861.0,25758.0,26.38,65.25,14.15,12.122780474901901,5.172216217037365,,
288,2020-11-20,1680.0,1713.9,1680.0,1687.45,1693.6450656501481,56664,3268,95968704.0,20538.0,36.25,33.9,7.45,11.012524872113545,6.340277948052601,,
289,2020-11-19,1685.0,1718.55,1667.75,1679.25,1699.4110407581347,47696,3247,81055109.0,20330.0,42.62,50.8,-5.75,9.363036580788048,6.944829674599691,,
290,2020-11-18,1692.7,1708.6,1673.45,1684.65,1695.6599047740665,54817,2736,92950989.0,18373.0,33.52,35.15,-8.05,8.394770408600834,7.23481782139992,,
291,2020-11-17,1658.0,1723.45,1658.0,1691.5,1704.08038064597,95732,3811,163135023.0,17479.0,18.26,65.45,33.5,8.086929157928807,7.405240088705698,,
292,2020-11-14,1690.0,1690.0,1658.55,1666.75,1669.8436466238568,10278,401,17162653.0,3551.0,34.55,31.45,-23.25,5.779225281670733,7.080037127298705,,1666.75
293,2020-11-13,1653.5,1684.1,1653.5,1675.95,1667.7923287524156,37256,1736,62135271.0,11464.0,30.77,30.6,22.45,4.6392381959228715,6.5918773410235385,,
294,2020-11-12,1677.0,1685.1,1653.0,1674.05,1672.5731678542777,42382,2202,70886996.0,12577.0,29.68,32.1,-2.95,3.541650157847698,5.981831904388371,,
295,2020-11-11,1676.0,1679.8,1648.85,1670.8,1664.8787130365129,29962,2228,49883096.0,7814.0,26.08,30.95,-5.2,2.3820965649640584,5.261884836503509,,
296,2020-11-10,1678.5,1697.05,1647.95,1659.45,1675.3059242161953,20796,1802,34839662.0,3947.0,18.98,49.1,-19.05,0.5410549002835978,4.317718849259528,,
297,2020-11-09,1672.0,1681.95,1648.0,1668.75,1665.1995252049408,26959,2123,44892114.0,4898.0,18.17,33.95,-3.25,-0.1656421862926436,3.421046642149094,,
298,2020-11-06,1705.0,1705.0,1649.2,1651.95,1668.738262243286,31650,1779,52815566.0,7529.0,23.79,55.8,-53.05,-2.057605519805975,2.32531620975808,,
299,2020-11-05,1690.0,1703.2,1670.0,1699.35,1693.1047192760532,51385,3087,87000186.0,20650.0,40.19,33.2,9.35,0.2647321023107452,1.9131993882686134,,
